video_id,gesture_label,original_source_dataset,original_split,assigned_split,train_test_usage,experiment_stage
vid_03113,Swipe Right,Jester,unknown,Train,train,baseline
vid_03114,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03115,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03116,Stop Sign,Jester,unknown,Train,train,baseline
vid_03117,Swipe Right,Jester,unknown,Train,train,baseline
vid_03118,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03119,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03120,Rolling Backward,Jester,unknown,DS2,test,task2
vid_03121,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03122,Thumb Down,Jester,unknown,Train,train,baseline
vid_03123,Rolling Forward,Jester,unknown,DS2,test,task2
vid_03124,Thumb Down,Jester,unknown,DS1,test,task1
vid_03125,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03126,Thumb Down,Jester,unknown,DS3,test,task3
vid_03127,Stop Sign,Jester,unknown,Train,train,baseline
vid_03128,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03129,Rolling Backward,Jester,unknown,DS3,test,task3
vid_03130,Thumb Down,Jester,unknown,DS2,test,task2
vid_03131,Stop Sign,Jester,unknown,Train,train,baseline
vid_03132,Swipe Left,Jester,unknown,Train,train,baseline
vid_03133,Swipe Right,Jester,unknown,Train,train,baseline
vid_03134,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03135,Rolling Forward,Jester,unknown,DS1,test,task1
vid_03136,Stop Sign,Jester,unknown,Train,train,baseline
vid_03137,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03138,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03139,Thumb Down,Jester,unknown,Train,train,baseline
vid_03140,Rolling Backward,Jester,unknown,DS1,test,task1
vid_03141,Swipe Right,Jester,unknown,DS1,test,task1
vid_03142,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03143,Swipe Left,Jester,unknown,DS3,test,task3
vid_03144,Swipe Left,Jester,unknown,Train,train,baseline
vid_03145,Stop Sign,Jester,unknown,Train,train,baseline
vid_03146,Swipe Right,Jester,unknown,DS2,test,task2
vid_03147,Stop Sign,Jester,unknown,Train,train,baseline
vid_03148,Stop Sign,Jester,unknown,Train,train,baseline
vid_03149,Rolling Backward,Jester,unknown,DS2,test,task2
vid_03150,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03151,Stop Sign,Jester,unknown,Train,train,baseline
vid_03152,Stop Sign,Jester,unknown,Train,train,baseline
vid_03153,Swipe Right,Jester,unknown,Train,train,baseline
vid_03154,Rolling Backward,Jester,unknown,DS3,test,task3
vid_03155,Thumb Down,Jester,unknown,Train,train,baseline
vid_03156,Swipe Left,Jester,unknown,DS3,test,task3
vid_03157,Rolling Backward,Jester,unknown,DS1,test,task1
vid_03158,Thumb Down,Jester,unknown,Train,train,baseline
vid_03159,Stop Sign,Jester,unknown,Train,train,baseline
vid_03160,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03161,Thumb Down,Jester,unknown,Train,train,baseline
vid_03162,Stop Sign,Jester,unknown,DS3,test,task3
vid_03163,Stop Sign,Jester,unknown,Train,train,baseline
vid_03164,Thumb Down,Jester,unknown,Train,train,baseline
vid_03165,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03166,Stop Sign,Jester,unknown,Train,train,baseline
vid_03167,Swipe Left,Jester,unknown,Train,train,baseline
vid_03168,Rolling Forward,Jester,unknown,DS1,test,task1
vid_03169,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03170,Thumb Down,Jester,unknown,Train,train,baseline
vid_03171,Rolling Forward,Jester,unknown,DS1,test,task1
vid_03172,Thumb Down,Jester,unknown,Train,train,baseline
vid_03173,Stop Sign,Jester,unknown,DS1,test,task1
vid_03174,Swipe Right,Jester,unknown,Train,train,baseline
vid_03175,Swipe Left,Jester,unknown,Train,train,baseline
vid_03176,Swipe Left,Jester,unknown,DS2,test,task2
vid_03177,Swipe Right,Jester,unknown,DS1,test,task1
vid_03178,Thumb Down,Jester,unknown,Train,train,baseline
vid_03179,Swipe Left,Jester,unknown,DS2,test,task2
vid_03180,Swipe Left,Jester,unknown,Train,train,baseline
vid_03181,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03182,Swipe Left,Jester,unknown,Train,train,baseline
vid_03183,Thumb Down,Jester,unknown,Train,train,baseline
vid_03184,Swipe Left,Jester,unknown,DS3,test,task3
vid_03185,Swipe Right,Jester,unknown,Train,train,baseline
vid_03186,Swipe Right,Jester,unknown,Train,train,baseline
vid_03187,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03188,Stop Sign,Jester,unknown,DS1,test,task1
vid_03189,Stop Sign,Jester,unknown,Train,train,baseline
vid_03190,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03191,Swipe Right,Jester,unknown,Train,train,baseline
vid_03192,Thumb Down,Jester,unknown,Train,train,baseline
vid_03193,Rolling Backward,Jester,unknown,DS1,test,task1
vid_03194,Thumb Down,Jester,unknown,Train,train,baseline
vid_03195,Thumb Down,Jester,unknown,Train,train,baseline
vid_03196,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03197,Thumb Down,Jester,unknown,Train,train,baseline
vid_03198,Swipe Right,Jester,unknown,Train,train,baseline
vid_03199,Swipe Left,Jester,unknown,Train,train,baseline
vid_03200,Thumb Down,Jester,unknown,DS1,test,task1
vid_03201,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03202,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03203,Stop Sign,Jester,unknown,DS2,test,task2
vid_03204,Rolling Backward,Jester,unknown,DS3,test,task3
vid_03205,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03206,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03207,Swipe Right,Jester,unknown,Train,train,baseline
vid_03208,Swipe Right,Jester,unknown,DS2,test,task2
vid_03209,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03210,Rolling Forward,Jester,unknown,DS1,test,task1
vid_03211,Thumb Down,Jester,unknown,DS2,test,task2
vid_03212,Swipe Right,Jester,unknown,Train,train,baseline
vid_03213,Stop Sign,Jester,unknown,DS1,test,task1
vid_03214,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03215,Swipe Right,Jester,unknown,Train,train,baseline
vid_03216,Swipe Left,Jester,unknown,Train,train,baseline
vid_03217,Swipe Right,Jester,unknown,Train,train,baseline
vid_03218,Swipe Left,Jester,unknown,Train,train,baseline
vid_03219,Rolling Forward,Jester,unknown,DS2,test,task2
vid_03220,Thumb Down,Jester,unknown,DS3,test,task3
vid_03221,Swipe Right,Jester,unknown,Train,train,baseline
vid_03222,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03223,Stop Sign,Jester,unknown,Train,train,baseline
vid_03224,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03225,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03226,Stop Sign,Jester,unknown,DS3,test,task3
vid_03227,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03228,Stop Sign,Jester,unknown,DS1,test,task1
vid_03229,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03230,Swipe Right,Jester,unknown,DS2,test,task2
vid_03231,Stop Sign,Jester,unknown,Train,train,baseline
vid_03232,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03233,Swipe Right,Jester,unknown,Train,train,baseline
vid_03234,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03235,Swipe Right,Jester,unknown,DS2,test,task2
vid_03236,Stop Sign,Jester,unknown,Train,train,baseline
vid_03237,Thumb Down,Jester,unknown,DS2,test,task2
vid_03238,Rolling Forward,Jester,unknown,DS1,test,task1
vid_03239,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03240,Swipe Right,Jester,unknown,Train,train,baseline
vid_03241,Stop Sign,Jester,unknown,Train,train,baseline
vid_03242,Stop Sign,Jester,unknown,Train,train,baseline
vid_03243,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03244,Swipe Right,Jester,unknown,DS2,test,task2
vid_03245,Swipe Right,Jester,unknown,Train,train,baseline
vid_03246,Swipe Right,Jester,unknown,DS3,test,task3
vid_03247,Swipe Left,Jester,unknown,Train,train,baseline
vid_03248,Swipe Right,Jester,unknown,DS3,test,task3
vid_03249,Rolling Forward,Jester,unknown,DS1,test,task1
vid_03250,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03251,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03252,Rolling Forward,Jester,unknown,DS1,test,task1
vid_03253,Thumb Down,Jester,unknown,Train,train,baseline
vid_03254,Thumb Down,Jester,unknown,Train,train,baseline
vid_03255,Swipe Left,Jester,unknown,Train,train,baseline
vid_03256,Swipe Left,Jester,unknown,Train,train,baseline
vid_03257,Thumb Down,Jester,unknown,Train,train,baseline
vid_03258,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03259,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03260,Swipe Left,Jester,unknown,Train,train,baseline
vid_03261,Stop Sign,Jester,unknown,Train,train,baseline
vid_03262,Thumb Down,Jester,unknown,Train,train,baseline
vid_03263,Stop Sign,Jester,unknown,Train,train,baseline
vid_03264,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03265,Thumb Down,Jester,unknown,DS3,test,task3
vid_03266,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03267,Thumb Down,Jester,unknown,Train,train,baseline
vid_03268,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03269,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03270,Thumb Down,Jester,unknown,Train,train,baseline
vid_03271,Swipe Right,Jester,unknown,DS2,test,task2
vid_03272,Stop Sign,Jester,unknown,Train,train,baseline
vid_03273,Swipe Left,Jester,unknown,Train,train,baseline
vid_03274,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03275,Stop Sign,Jester,unknown,Train,train,baseline
vid_03276,Swipe Left,Jester,unknown,Train,train,baseline
vid_03277,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03278,Thumb Down,Jester,unknown,Train,train,baseline
vid_03279,Stop Sign,Jester,unknown,Train,train,baseline
vid_03280,Rolling Forward,Jester,unknown,DS2,test,task2
vid_03281,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03282,Thumb Down,Jester,unknown,DS3,test,task3
vid_03283,Swipe Right,Jester,unknown,Train,train,baseline
vid_03284,Stop Sign,Jester,unknown,Train,train,baseline
vid_03285,Swipe Left,Jester,unknown,Train,train,baseline
vid_03286,Thumb Down,Jester,unknown,Train,train,baseline
vid_03287,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03288,Swipe Right,Jester,unknown,Train,train,baseline
vid_03289,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03290,Swipe Right,Jester,unknown,Train,train,baseline
vid_03291,Stop Sign,Jester,unknown,Train,train,baseline
vid_03292,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03293,Swipe Right,Jester,unknown,DS1,test,task1
vid_03294,Swipe Left,Jester,unknown,Train,train,baseline
vid_03295,Swipe Right,Jester,unknown,Train,train,baseline
vid_03296,Thumb Down,Jester,unknown,Train,train,baseline
vid_03297,Thumb Down,Jester,unknown,Train,train,baseline
vid_03298,Stop Sign,Jester,unknown,Train,train,baseline
vid_03299,Swipe Left,Jester,unknown,Train,train,baseline
vid_03300,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03301,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03302,Thumb Down,Jester,unknown,DS2,test,task2
vid_03303,Rolling Forward,Jester,unknown,DS2,test,task2
vid_03304,Thumb Down,Jester,unknown,DS3,test,task3
vid_03305,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03306,Thumb Down,Jester,unknown,Train,train,baseline
vid_03307,Thumb Down,Jester,unknown,Train,train,baseline
vid_03308,Swipe Right,Jester,unknown,Train,train,baseline
vid_03309,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03310,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03311,Swipe Left,Jester,unknown,DS2,test,task2
vid_03312,Stop Sign,Jester,unknown,Train,train,baseline
vid_03313,Rolling Backward,Jester,unknown,DS2,test,task2
vid_03314,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03315,Thumb Down,Jester,unknown,Train,train,baseline
vid_03316,Swipe Left,Jester,unknown,Train,train,baseline
vid_03317,Swipe Left,Jester,unknown,Train,train,baseline
vid_03318,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03319,Stop Sign,Jester,unknown,Train,train,baseline
vid_03320,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03321,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03322,Stop Sign,Jester,unknown,DS3,test,task3
vid_03323,Swipe Left,Jester,unknown,DS3,test,task3
vid_03324,Stop Sign,Jester,unknown,Train,train,baseline
vid_03325,Stop Sign,Jester,unknown,Train,train,baseline
vid_03326,Stop Sign,Jester,unknown,Train,train,baseline
vid_03327,Stop Sign,Jester,unknown,Train,train,baseline
vid_03328,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03329,Swipe Left,Jester,unknown,Train,train,baseline
vid_03330,Swipe Left,Jester,unknown,Train,train,baseline
vid_03331,Stop Sign,Jester,unknown,Train,train,baseline
vid_03332,Stop Sign,Jester,unknown,Train,train,baseline
vid_03333,Swipe Right,Jester,unknown,Train,train,baseline
vid_03334,Swipe Left,Jester,unknown,Train,train,baseline
vid_03335,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03336,Swipe Right,Jester,unknown,Train,train,baseline
vid_03337,Swipe Right,Jester,unknown,DS2,test,task2
vid_03338,Swipe Left,Jester,unknown,Train,train,baseline
vid_03339,Thumb Down,Jester,unknown,Train,train,baseline
vid_03340,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03341,Rolling Backward,Jester,unknown,DS3,test,task3
vid_03342,Thumb Down,Jester,unknown,Train,train,baseline
vid_03343,Swipe Left,Jester,unknown,Train,train,baseline
vid_03344,Stop Sign,Jester,unknown,Train,train,baseline
vid_03345,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03346,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03347,Thumb Down,Jester,unknown,Train,train,baseline
vid_03348,Swipe Right,Jester,unknown,Train,train,baseline
vid_03349,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03350,Rolling Backward,Jester,unknown,DS1,test,task1
vid_03351,Swipe Left,Jester,unknown,DS1,test,task1
vid_03352,Swipe Left,Jester,unknown,Train,train,baseline
vid_03353,Stop Sign,Jester,unknown,Train,train,baseline
vid_03354,Swipe Left,Jester,unknown,Train,train,baseline
vid_03355,Thumb Down,Jester,unknown,Train,train,baseline
vid_03356,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03357,Swipe Left,Jester,unknown,Train,train,baseline
vid_03358,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03359,Stop Sign,Jester,unknown,DS3,test,task3
vid_03360,Swipe Right,Jester,unknown,Train,train,baseline
vid_03361,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03362,Stop Sign,Jester,unknown,Train,train,baseline
vid_03363,Swipe Left,Jester,unknown,DS2,test,task2
vid_03364,Stop Sign,Jester,unknown,Train,train,baseline
vid_03365,Thumb Down,Jester,unknown,Train,train,baseline
vid_03366,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03367,Swipe Left,Jester,unknown,Train,train,baseline
vid_03368,Thumb Down,Jester,unknown,DS1,test,task1
vid_03369,Swipe Right,Jester,unknown,Train,train,baseline
vid_03370,Thumb Down,Jester,unknown,Train,train,baseline
vid_03371,Swipe Right,Jester,unknown,DS1,test,task1
vid_03372,Swipe Right,Jester,unknown,DS3,test,task3
vid_03373,Swipe Left,Jester,unknown,Train,train,baseline
vid_03374,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03375,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03376,Swipe Left,Jester,unknown,Train,train,baseline
vid_03377,Thumb Down,Jester,unknown,Train,train,baseline
vid_03378,Swipe Left,Jester,unknown,Train,train,baseline
vid_03379,Stop Sign,Jester,unknown,DS3,test,task3
vid_03380,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03381,Thumb Down,Jester,unknown,DS3,test,task3
vid_03382,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03383,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03384,Swipe Right,Jester,unknown,DS3,test,task3
vid_03385,Stop Sign,Jester,unknown,Train,train,baseline
vid_03386,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03387,Swipe Left,Jester,unknown,Train,train,baseline
vid_03388,Swipe Right,Jester,unknown,Train,train,baseline
vid_03389,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03390,Thumb Down,Jester,unknown,DS3,test,task3
vid_03391,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03392,Swipe Right,Jester,unknown,Train,train,baseline
vid_03393,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03394,Swipe Right,Jester,unknown,Train,train,baseline
vid_03395,Swipe Right,Jester,unknown,Train,train,baseline
vid_03396,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03397,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03398,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03399,Stop Sign,Jester,unknown,DS2,test,task2
vid_03400,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03401,Stop Sign,Jester,unknown,Train,train,baseline
vid_03402,Thumb Down,Jester,unknown,DS3,test,task3
vid_03403,Rolling Backward,Jester,unknown,DS2,test,task2
vid_03404,Stop Sign,Jester,unknown,DS2,test,task2
vid_03405,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03406,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03407,Swipe Left,Jester,unknown,DS2,test,task2
vid_03408,Stop Sign,Jester,unknown,Train,train,baseline
vid_03409,Thumb Down,Jester,unknown,DS1,test,task1
vid_03410,Stop Sign,Jester,unknown,Train,train,baseline
vid_03411,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03412,Stop Sign,Jester,unknown,Train,train,baseline
vid_03413,Stop Sign,Jester,unknown,Train,train,baseline
vid_03414,Swipe Right,Jester,unknown,Train,train,baseline
vid_03415,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03416,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03417,Rolling Backward,Jester,unknown,DS1,test,task1
vid_03418,Swipe Left,Jester,unknown,Train,train,baseline
vid_03419,Stop Sign,Jester,unknown,DS2,test,task2
vid_03420,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03421,Swipe Left,Jester,unknown,Train,train,baseline
vid_03422,Swipe Left,Jester,unknown,DS2,test,task2
vid_03423,Swipe Left,Jester,unknown,Train,train,baseline
vid_03424,Swipe Left,Jester,unknown,Train,train,baseline
vid_03425,Stop Sign,Jester,unknown,DS2,test,task2
vid_03426,Rolling Backward,Jester,unknown,Train,train,baseline
vid_03427,Rolling Forward,Jester,unknown,DS3,test,task3
vid_03428,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03429,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03430,Swipe Left,Jester,unknown,DS3,test,task3
vid_03431,Rolling Backward,Jester,unknown,DS1,test,task1
vid_03432,Stop Sign,Jester,unknown,Train,train,baseline
vid_03433,Swipe Left,Jester,unknown,DS1,test,task1
vid_03434,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03435,Rolling Forward,Jester,unknown,Train,train,baseline
vid_03436,Swipe Right,Jester,unknown,Train,train,baseline
vid_03437,Stop Sign,Jester,unknown,Train,train,baseline
vid_03438,Stop Sign,Jester,unknown,DS3,test,task3
vid_03439,Swipe Right,Jester,unknown,Train,train,baseline
vid_03440,Rolling Backward,Jester,unknown,DS1,test,task1
